product_id,product_name,category,brand,cost_price,selling_price
500976,OnePlus Nord,Mobiles,Puma,1199,1707.56
500977,OnePlus Nord,Mobiles,Philips,288,387.28
500978,OnePlus Nord,Mobiles,Penguin,521,692.1
500979,OnePlus Nord,Mobiles,Himalaya,229,286.27
500980,OnePlus Nord,Mobiles,Penguin,1767,2583.23
500981,OnePlus Nord,Mobiles,Dettol,1676,2399.37
500982,OnePlus Nord,Mobiles,Himalaya,1212,1581.78
500983,OnePlus Nord,Mobiles,Nike,1997,2522.21
500984,OnePlus Nord,Mobiles,Dettol,1874,2649.46
500985,OnePlus Nord,Mobiles,Penguin,955,1329.15
500986,OnePlus Nord,Mobiles,Puma,1574,2075.18
500987,OnePlus Nord,Mobiles,Boat,152,217.18
500988,OnePlus Nord,Mobiles,Nike,630,763.7
500989,OnePlus Nord,Mobiles,Apple,695,1034.24
500990,OnePlus Nord,Mobiles,Samsung,1741,2325.14
500991,OnePlus Nord,Mobiles,Mamaearth,1922,2775.7
500992,OnePlus Nord,Mobiles,Mamaearth,484,633.12
500993,OnePlus Nord,Mobiles,Prestige,871,1048.45
500994,OnePlus Nord,Mobiles,Boat,1122,1546.07
500995,OnePlus Nord,Mobiles,Nike,1342,1645.39
500996,OnePlus Nord,Mobiles,Boat,1382,2060.55
500997,OnePlus Nord,Mobiles,Puma,1936,2425.65
500998,OnePlus Nord,Mobiles,Philips,1896,2501.39
500999,OnePlus Nord,Mobiles,Prestige,611,771.87
501000,OnePlus Nord,Mobiles,Prestige,467,675.78
501001,Bluetooth Speaker,Electronic,Nike,1685,2228.54
501002,Bluetooth Speaker,Electronic,Nike,1624,2059.81
501003,Bluetooth Speaker,Electronic,Puma,610,803.66
501004,Bluetooth Speaker,Electronic,Samsung,1998,2754.75
501005,Bluetooth Speaker,Electronic,Mamaearth,2128,2930.42
501006,Bluetooth Speaker,Electronic,Philips,2367,2990.83
501007,Bluetooth Speaker,Electronic,Mamaearth,721,1071.45
501008,Bluetooth Speaker,Electronic,Apple,1294,1615.07
501009,Bluetooth Speaker,Electronic,Boat,697,1017.32
501010,Bluetooth Speaker,Electronic,Apple,1691,2450.06
501011,Bluetooth Speaker,Electronic,Philips,737,982.9
501012,Bluetooth Speaker,Electronic,Mamaearth,1825,2711.29
501013,Bluetooth Speaker,Electronic,Nike,347,462.24
501014,Bluetooth Speaker,Electronic,Puma,2138,3171.89
501015,Bluetooth Speaker,Electronic,Penguin,1637,2413.19
501016,Bluetooth Speaker,Electronic,Samsung,2003,2433.95
501017,Bluetooth Speaker,Electronic,Penguin,1663,2313.92
501018,Bluetooth Speaker,Electronic,Prestige,456,672.81
501019,Bluetooth Speaker,Electronic,Apple,2385,3522.06
501020,Bluetooth Speaker,Electronic,Mamaearth,2191,3119.77
501021,Bluetooth Speaker,Electronic,Nike,2470,3006.69
501022,Bluetooth Speaker,Electronic,Puma,2223,2742.23
501023,Bluetooth Speaker,Electronic,Nike,584,735.22
501024,Bluetooth Speaker,Electronic,Mamaearth,1799,2653.44
501025,Bluetooth Speaker,Electronic,Penguin,2347,3003.72
501026,Bluetooth Speaker,Electronic,Apple,786,1082.03
501027,Bluetooth Speaker,Electronic,Dettol,261,380.62
501028,Bluetooth Speaker,Electronic,Apple,678,935.18
501029,Bluetooth Speaker,Electronic,Mamaearth,1282,1708.93
501030,Bluetooth Speaker,Electronic,Samsung,180,249.29
501031,Bluetooth Speaker,Electronic,Himalaya,1665,2153.79
501032,Bluetooth Speaker,Electronic,Nike,1737,2232.41
501033,Bluetooth Speaker,Electronic,Boat,303,381.48
501034,Bluetooth Speaker,Electronic,Penguin,2357,3352.98
501035,Bluetooth Speaker,Electronic,Prestige,1886,2348.9
501036,Bluetooth Speaker,Electronic,Dettol,2169,2638.03
501037,Bluetooth Speaker,Electronic,Boat,2209,2893.06
501038,Bluetooth Speaker,Electronic,Himalaya,1809,2408.16
501039,Bluetooth Speaker,Electronic,Mamaearth,1549,1885.8
501040,Bluetooth Speaker,Electronic,Apple,705,915.29
501041,Bluetooth Speaker,Electronic,Penguin,178,230.73
501042,Bluetooth Speaker,Electronic,Mamaearth,1319,1798.57
501043,Bluetooth Speaker,Electronic,Penguin,1215,1703.75
501044,Bluetooth Speaker,Electronic,Prestige,2238,2784.61
501045,Bluetooth Speaker,Electronic,Apple,1682,2063.11
501046,Bluetooth Speaker,Electronic,Apple,1512,2021.09
501047,Bluetooth Speaker,Electronic,Himalaya,1078,1472.66
501048,Bluetooth Speaker,Electronic,Himalaya,1983,2871.99
501049,Bluetooth Speaker,Electronic,Samsung,1830,2480.85
501050,Bluetooth Speaker,Electronic,Nike,412,610.22
501051,Bluetooth Speaker,Electronic,Boat,1362,1724.98
501052,Bluetooth Speaker,Electronic,Himalaya,310,445.97
501053,Bluetooth Speaker,Electronic,Samsung,2428,3102.18
501054,Bluetooth Speaker,Electronic,Prestige,2283,3000.41
501055,Bluetooth Speaker,Electronic,Nike,1143,1520.32
501056,Bluetooth Speaker,Electronic,Dettol,622,833.86
501057,Bluetooth Speaker,Electronic,Samsung,339,482.23
501058,Bluetooth Speaker,Electronic,Samsung,2252,3312.58
501059,Bluetooth Speaker,Electronic,Nike,1431,2094.95
501060,Bluetooth Speaker,Electronic,Philips,2393,3323.1
501061,Bluetooth Speaker,Electronic,Prestige,2186,2647.31
501062,Bluetooth Speaker,Electronic,Nike,1628,2074.21
501063,Bluetooth Speaker,Electronic,Philips,817,1192.33
501064,Bluetooth Speaker,Electronic,Apple,645,924.56
501065,Bluetooth Speaker,Electronic,Dettol,2315,2908.16
501066,Bluetooth Speaker,Electronic,Boat,1974,2524.15
501067,Bluetooth Speaker,Electronic,Mamaearth,713,858.01
501068,Bluetooth Speaker,Electronic,Himalaya,1975,2749.35
501069,Bluetooth Speaker,Electronic,Nike,2114,2608.73
501070,Bluetooth Speaker,Electronic,Prestige,1102,1500.87
501071,Bluetooth Speaker,Electronic,Nike,806,1189.45
501072,Bluetooth Speaker,Electronic,Nike,1068,1362.78
501073,Bluetooth Speaker,Electronic,Puma,1568,2294.95
501074,Bluetooth Speaker,Electronic,Dettol,948,1307.96
501075,Bluetooth Speaker,Electronic,Puma,214,259.82
501076,Bluetooth Speaker,Electronic,Philips,1309,1754.39
501077,Bluetooth Speaker,Electronic,Puma,2239,2980.63
501078,Bluetooth Speaker,Electronic,Puma,518,646.17
501079,Bluetooth Speaker,Electronic,Philips,776,1127.4
501080,Bluetooth Speaker,Electronic,Nike,1019,1277.97
501081,Bluetooth Speaker,Electronic,Nike,1186,1582.39
501082,Bluetooth Speaker,Electronic,Puma,1637,2384.79
501083,Bluetooth Speaker,Electronic,Dettol,2090,2809.13
501084,Bluetooth Speaker,Electronic,Prestige,2292,2913.99
501085,Bluetooth Speaker,Electronic,Boat,2359,3146.79
501086,Bluetooth Speaker,Electronic,Dettol,660,958.63
501087,Bluetooth Speaker,Electronic,Mamaearth,1422,1729.16
501088,Bluetooth Speaker,Electronic,Philips,1796,2408.4
501089,Bluetooth Speaker,Electronic,Himalaya,1395,1824.62
501090,Bluetooth Speaker,Electronic,Mamaearth,2117,2574.3
501091,Bluetooth Speaker,Electronic,Dettol,2262,2814.74
501092,Bluetooth Speaker,Electronic,Boat,795,1088.59
501093,Bluetooth Speaker,Electronic,Samsung,473,621.38
501094,Bluetooth Speaker,Electronic,Penguin,1446,1788.08
501095,Bluetooth Speaker,Electronic,Samsung,507,684.55
501096,Bluetooth Speaker,Electronic,Puma,529,770.75
501097,Bluetooth Speaker,Electronic,Philips,379,523.32
501098,Bluetooth Speaker,Electronic,Penguin,652,783.68
501099,Bluetooth Speaker,Electronic,Prestige,1524,2021.81
501100,Bluetooth Speaker,Electronic,Himalaya,2469,3596.39
501101,Smart LED TV,Electronic,Nike,2071,2834.84
501102,Smart LED TV,Electronic,Samsung,2286,3141.96
501103,Smart LED TV,Electronic,Himalaya,434,532.07
501104,Smart LED TV,Electronic,Apple,1241,1701.79
501105,Smart LED TV,Electronic,Dettol,555,753.88
501106,Smart LED TV,Electronic,Himalaya,270,371.34
501107,Smart LED TV,Electronic,Prestige,672,893.55
501108,Smart LED TV,Electronic,Prestige,1423,2021.5
501109,Smart LED TV,Electronic,Nike,1365,1866.78
501110,Smart LED TV,Electronic,Dettol,1955,2718.93
501111,Smart LED TV,Electronic,Penguin,1545,1949.48
501112,Smart LED TV,Electronic,Nike,741,991.33
501113,Smart LED TV,Electronic,Himalaya,1871,2491.05
501114,Smart LED TV,Electronic,Prestige,1676,2493.96
501115,Smart LED TV,Electronic,Apple,1584,2114.53
501116,Smart LED TV,Electronic,Mamaearth,1918,2426.54
501117,Smart LED TV,Electronic,Himalaya,1638,2127.25
501118,Smart LED TV,Electronic,Himalaya,804,970.45
501119,Smart LED TV,Electronic,Philips,1884,2705.61
501120,Smart LED TV,Electronic,Himalaya,1292,1619.36
501121,Smart LED TV,Electronic,Nike,1566,2178.32
501122,Smart LED TV,Electronic,Samsung,1516,1990.75
501123,Smart LED TV,Electronic,Puma,1286,1915.13
501124,Smart LED TV,Electronic,Dettol,682,920.82
501125,Smart LED TV,Electronic,Boat,1664,2406.88
501126,Smart LED TV,Electronic,Himalaya,214,313.73
501127,Smart LED TV,Electronic,Nike,2296,2820.22
501128,Smart LED TV,Electronic,Nike,386,509.36
501129,Smart LED TV,Electronic,Penguin,548,763.61
501130,Smart LED TV,Electronic,Penguin,571,741.38
501131,Smart LED TV,Electronic,Nike,653,866.27
501132,Smart LED TV,Electronic,Boat,1415,1972.65
501133,Smart LED TV,Electronic,Boat,1930,2316.92
501134,Smart LED TV,Electronic,Prestige,1399,2031.4
501135,Smart LED TV,Electronic,Boat,2496,3094.03
501136,Smart LED TV,Electronic,Dettol,2319,3165.99
501137,Smart LED TV,Electronic,Prestige,2151,3006.18
501138,Smart LED TV,Electronic,Dettol,1678,2296.57
501139,Smart LED TV,Electronic,Apple,1371,1803.78
501140,Smart LED TV,Electronic,Dettol,2360,3199.08
501141,Smart LED TV,Electronic,Philips,2148,2863.69
501142,Smart LED TV,Electronic,Dettol,1185,1495.87
501143,Smart LED TV,Electronic,Puma,2462,3269.82
501144,Smart LED TV,Electronic,Apple,222,323.27
501145,Smart LED TV,Electronic,Samsung,2496,3161.68
501146,Smart LED TV,Electronic,Nike,2421,2992.0
501147,Smart LED TV,Electronic,Puma,1939,2393.52
501148,Smart LED TV,Electronic,Boat,1443,2029.89
501149,Smart LED TV,Electronic,Prestige,649,895.37
501150,Smart LED TV,Electronic,Samsung,1464,2022.89
501151,Smart LED TV,Electronic,Prestige,1437,1835.99
501152,Smart LED TV,Electronic,Dettol,194,244.78
501153,Smart LED TV,Electronic,Apple,2310,2915.29
501154,Smart LED TV,Electronic,Puma,440,653.46
501155,Smart LED TV,Electronic,Puma,1622,2106.42
501156,Smart LED TV,Electronic,Philips,1132,1697.4
501157,Smart LED TV,Electronic,Penguin,1182,1632.98
501158,Smart LED TV,Electronic,Nike,2200,3281.51
501159,Smart LED TV,Electronic,Penguin,2379,3290.3
501160,Smart LED TV,Electronic,Nike,1340,1685.16
501161,Smart LED TV,Electronic,Dettol,1324,1759.49
501162,Smart LED TV,Electronic,Apple,1739,2568.65
501163,Smart LED TV,Electronic,Mamaearth,1724,2487.49
501164,Smart LED TV,Electronic,Apple,906,1281.86
501165,Smart LED TV,Electronic,Dettol,1289,1869.93
501166,Smart LED TV,Electronic,Samsung,557,676.42
501167,Smart LED TV,Electronic,Apple,1163,1610.52
501168,Smart LED TV,Electronic,Penguin,1248,1726.59
501169,Smart LED TV,Electronic,Samsung,1569,1959.7
501170,Smart LED TV,Electronic,Himalaya,544,719.15
501171,Smart LED TV,Electronic,Mamaearth,2433,3265.86
501172,Smart LED TV,Electronic,Penguin,1127,1642.56
501173,Smart LED TV,Electronic,Puma,261,371.47
501174,Smart LED TV,Electronic,Penguin,1934,2506.02
501175,Smart LED TV,Electronic,Boat,921,1284.13
501176,Smart LED TV,Electronic,Prestige,319,458.53
501177,Smart LED TV,Electronic,Mamaearth,1671,2178.5
501178,Smart LED TV,Electronic,Philips,2104,2879.67
501179,Smart LED TV,Electronic,Penguin,324,455.69
501180,Smart LED TV,Electronic,Prestige,520,641.42
501181,Smart LED TV,Electronic,Samsung,1630,2115.08
501182,Smart LED TV,Electronic,Mamaearth,1521,2105.26
501183,Smart LED TV,Electronic,Boat,1805,2399.57
501184,Smart LED TV,Electronic,Dettol,239,347.88
501185,Smart LED TV,Electronic,Apple,2372,3271.08
501186,Smart LED TV,Electronic,Boat,2215,3172.6
501187,Smart LED TV,Electronic,Nike,1538,2095.42
501188,Smart LED TV,Electronic,Apple,2329,3337.03
501189,Smart LED TV,Electronic,Nike,807,1157.73
501190,Smart LED TV,Electronic,Nike,1289,1604.67
501191,Smart LED TV,Electronic,Boat,781,1078.53
501192,Smart LED TV,Electronic,Himalaya,2352,3358.22
501193,Smart LED TV,Electronic,Nike,2174,2793.52
501194,Smart LED TV,Electronic,Samsung,472,574.08
501195,Smart LED TV,Electronic,Mamaearth,2327,3275.57
501196,Smart LED TV,Electronic,Mamaearth,1100,1544.9
501197,Smart LED TV,Electronic,Nike,229,285.35
501198,Smart LED TV,Electronic,Apple,854,1047.41
501199,Smart LED TV,Electronic,Dettol,1187,1721.21
501200,Smart LED TV,Electronic,Philips,2264,3020.9
501201,Wireless Earbuds,Electronic,Dettol,254,373.99
501202,Wireless Earbuds,Electronic,Himalaya,1587,2237.15
501203,Wireless Earbuds,Electronic,Philips,1746,2424.64
501204,Wireless Earbuds,Electronic,Dettol,1153,1543.79
501205,Wireless Earbuds,Electronic,Penguin,206,257.02
501206,Wireless Earbuds,Electronic,Himalaya,2301,3219.07
501207,Wireless Earbuds,Electronic,Dettol,898,1148.97
501208,Wireless Earbuds,Electronic,Boat,867,1220.86
501209,Wireless Earbuds,Electronic,Himalaya,1873,2542.74
501210,Wireless Earbuds,Electronic,Penguin,772,1064.19
501211,Wireless Earbuds,Electronic,Boat,956,1348.36
501212,Wireless Earbuds,Electronic,Nike,2071,3075.67
501213,Wireless Earbuds,Electronic,Nike,759,1082.5
501214,Wireless Earbuds,Electronic,Nike,1693,2297.43
501215,Wireless Earbuds,Electronic,Penguin,1386,1740.58
501216,Wireless Earbuds,Electronic,Himalaya,1072,1480.39
501217,Wireless Earbuds,Electronic,Prestige,1287,1609.63
501218,Wireless Earbuds,Electronic,Penguin,1500,2010.65
501219,Wireless Earbuds,Electronic,Samsung,1223,1789.67
501220,Wireless Earbuds,Electronic,Himalaya,262,351.17
501221,Wireless Earbuds,Electronic,Boat,1640,2264.15
501222,Wireless Earbuds,Electronic,Prestige,1115,1518.93
501223,Wireless Earbuds,Electronic,Dettol,2481,3550.05
501224,Wireless Earbuds,Electronic,Dettol,2103,2953.37
501225,Wireless Earbuds,Electronic,Penguin,786,988.69
501226,Wireless Earbuds,Electronic,Himalaya,1219,1598.22
501227,Wireless Earbuds,Electronic,Apple,1573,2019.61
501228,Wireless Earbuds,Electronic,Puma,545,767.87
501229,Wireless Earbuds,Electronic,Dettol,732,928.37
501230,Wireless Earbuds,Electronic,Boat,775,978.8
501231,Wireless Earbuds,Electronic,Apple,430,538.83
501232,Wireless Earbuds,Electronic,Penguin,672,815.57
501233,Wireless Earbuds,Electronic,Philips,1495,2203.09
501234,Wireless Earbuds,Electronic,Mamaearth,761,1027.94
501235,Wireless Earbuds,Electronic,Apple,551,774.65
501236,Wireless Earbuds,Electronic,Apple,1236,1810.6
501237,Wireless Earbuds,Electronic,Prestige,2435,3556.06
501238,Wireless Earbuds,Electronic,Dettol,444,614.88
501239,Wireless Earbuds,Electronic,Samsung,213,301.92
501240,Wireless Earbuds,Electronic,Mamaearth,2389,3009.74
501241,Wireless Earbuds,Electronic,Penguin,2467,3401.79
501242,Wireless Earbuds,Electronic,Samsung,635,800.31
501243,Wireless Earbuds,Electronic,Samsung,1315,1827.06
501244,Wireless Earbuds,Electronic,Puma,851,1237.6
501245,Wireless Earbuds,Electronic,Puma,2334,3066.93
501246,Wireless Earbuds,Electronic,Nike,367,463.37
501247,Wireless Earbuds,Electronic,Penguin,253,351.18
501248,Wireless Earbuds,Electronic,Apple,376,551.89
501249,Wireless Earbuds,Electronic,Himalaya,1180,1416.82
501250,Wireless Earbuds,Electronic,Apple,1856,2494.76
501251,Wireless Earbuds,Electronic,Dettol,1856,2555.66
501252,Wireless Earbuds,Electronic,Philips,2112,2970.07
501253,Wireless Earbuds,Electronic,Himalaya,1606,2398.65
501254,Wireless Earbuds,Electronic,Puma,338,451.13
501255,Wireless Earbuds,Electronic,Himalaya,2167,3207.14
501256,Wireless Earbuds,Electronic,Mamaearth,798,1050.37
501257,Wireless Earbuds,Electronic,Puma,1401,2000.3
501258,Wireless Earbuds,Electronic,Himalaya,1544,2309.7
501259,Wireless Earbuds,Electronic,Dettol,1558,1983.06
501260,Wireless Earbuds,Electronic,Boat,2463,3587.84
501261,Wireless Earbuds,Electronic,Penguin,188,253.49
501262,Wireless Earbuds,Electronic,Puma,1858,2470.39
501263,Wireless Earbuds,Electronic,Samsung,1685,2155.98
501264,Wireless Earbuds,Electronic,Nike,643,804.16
501265,Wireless Earbuds,Electronic,Puma,1251,1619.42
501266,Wireless Earbuds,Electronic,Puma,2486,3077.7
501267,Wireless Earbuds,Electronic,Penguin,2382,3047.76
501268,Wireless Earbuds,Electronic,Puma,1453,1779.45
501269,Wireless Earbuds,Electronic,Dettol,1244,1737.77
501270,Wireless Earbuds,Electronic,Himalaya,2420,3354.16
501271,Wireless Earbuds,Electronic,Penguin,1483,2177.29
501272,Wireless Earbuds,Electronic,Puma,1143,1696.96
501273,Wireless Earbuds,Electronic,Samsung,2208,2794.05
501274,Wireless Earbuds,Electronic,Mamaearth,2478,3494.37
501275,Wireless Earbuds,Electronic,Samsung,2043,2925.8
501276,Wireless Earbuds,Electronic,Philips,1858,2606.9
501277,Wireless Earbuds,Electronic,Apple,356,478.26
501278,Wireless Earbuds,Electronic,Puma,1407,2045.46
501279,Wireless Earbuds,Electronic,Mamaearth,2262,3084.19
501280,Wireless Earbuds,Electronic,Mamaearth,410,553.84
501281,Wireless Earbuds,Electronic,Samsung,1682,2235.7
501282,Wireless Earbuds,Electronic,Samsung,1757,2620.3
501283,Wireless Earbuds,Electronic,Philips,209,304.09
501284,Wireless Earbuds,Electronic,Samsung,1997,2540.12
501285,Wireless Earbuds,Electronic,Samsung,1462,1834.34
501286,Wireless Earbuds,Electronic,Philips,2259,2785.51
501287,Wireless Earbuds,Electronic,Prestige,1271,1603.19
501288,Wireless Earbuds,Electronic,Prestige,656,824.46
501289,Wireless Earbuds,Electronic,Prestige,1618,1996.09
501290,Wireless Earbuds,Electronic,Dettol,1560,2334.13
501291,Wireless Earbuds,Electronic,Samsung,1270,1674.62
501292,Wireless Earbuds,Electronic,Prestige,407,534.58
501293,Wireless Earbuds,Electronic,Himalaya,886,1271.23
501294,Wireless Earbuds,Electronic,Puma,1576,2255.96
501295,Wireless Earbuds,Electronic,Dettol,211,260.51
501296,Wireless Earbuds,Electronic,Apple,155,209.56
501297,Wireless Earbuds,Electronic,Penguin,266,341.19
501298,Wireless Earbuds,Electronic,Penguin,229,325.42
501299,Wireless Earbuds,Electronic,Apple,496,688.73
501300,Wireless Earbuds,Electronic,Penguin,1346,1931.29
501301,Laptop,Electronic,Prestige,839,1022.66
501302,Laptop,Electronic,Nike,1422,1901.19
501303,Laptop,Electronic,Samsung,994,1441.48
501304,Laptop,Electronic,Apple,1075,1504.66
501305,Laptop,Electronic,Himalaya,312,396.67
501306,Laptop,Electronic,Mamaearth,1915,2790.36
501307,Laptop,Electronic,Nike,151,189.03
501308,Laptop,Electronic,Boat,2458,3340.83
501309,Laptop,Electronic,Nike,1595,2240.8
501310,Laptop,Electronic,Penguin,747,1098.57
501311,Laptop,Electronic,Himalaya,1627,2300.92
501312,Laptop,Electronic,Boat,794,1131.92
501313,Laptop,Electronic,Boat,648,932.0
501314,Laptop,Electronic,Nike,268,331.83
501315,Laptop,Electronic,Puma,1645,2365.19
501316,Laptop,Electronic,Philips,2203,3151.73
501317,Laptop,Electronic,Samsung,679,980.41
501318,Laptop,Electronic,Nike,524,738.11
501319,Laptop,Electronic,Puma,1596,1938.83
501320,Laptop,Electronic,Dettol,865,1055.22
501321,Laptop,Electronic,Dettol,1257,1870.35
501322,Laptop,Electronic,Mamaearth,2400,3147.99
501323,Laptop,Electronic,Penguin,2003,2565.62
501324,Laptop,Electronic,Dettol,1727,2324.14
501325,Laptop,Electronic,Puma,2135,3125.79
501326,Laptop,Electronic,Samsung,1829,2353.79
501327,Laptop,Electronic,Himalaya,1263,1834.7
501328,Laptop,Electronic,Mamaearth,1172,1665.1
501329,Laptop,Electronic,Philips,298,375.96
501330,Laptop,Electronic,Dettol,1054,1504.61
501331,Laptop,Electronic,Apple,1853,2515.37
501332,Laptop,Electronic,Mamaearth,2088,2929.1
501333,Laptop,Electronic,Puma,2237,2753.98
501334,Laptop,Electronic,Dettol,1149,1656.93
501335,Laptop,Electronic,Apple,166,203.59
501336,Laptop,Electronic,Philips,825,995.81
501337,Laptop,Electronic,Philips,220,277.02
501338,Laptop,Electronic,Prestige,2500,3168.78
501339,Laptop,Electronic,Boat,1191,1468.37
501340,Laptop,Electronic,Dettol,1977,2783.85
501341,Laptop,Electronic,Samsung,979,1365.67
501342,Laptop,Electronic,Dettol,591,838.94
501343,Laptop,Electronic,Nike,753,1029.54
501344,Laptop,Electronic,Philips,1832,2434.66
501345,Laptop,Electronic,Dettol,1616,2003.18
501346,Laptop,Electronic,Nike,2037,3027.69
501347,Laptop,Electronic,Nike,2011,2878.21
501348,Laptop,Electronic,Philips,1426,1925.05
501349,Laptop,Electronic,Mamaearth,1232,1575.8
501350,Laptop,Electronic,Prestige,534,799.27
501351,Laptop,Electronic,Mamaearth,1555,2304.76
501352,Laptop,Electronic,Mamaearth,1888,2333.91
501353,Laptop,Electronic,Nike,1902,2420.93
501354,Laptop,Electronic,Nike,1611,2200.99
501355,Laptop,Electronic,Nike,2087,2556.64
501356,Laptop,Electronic,Boat,1202,1618.01
501357,Laptop,Electronic,Apple,2300,3405.1
501358,Laptop,Electronic,Nike,1073,1393.75
501359,Laptop,Electronic,Samsung,546,705.07
501360,Laptop,Electronic,Apple,390,527.02
501361,Laptop,Electronic,Puma,676,897.05
501362,Laptop,Electronic,Prestige,889,1067.46
501363,Laptop,Electronic,Boat,1504,2195.81
501364,Laptop,Electronic,Boat,1860,2673.55
501365,Laptop,Electronic,Puma,1068,1407.61
501366,Laptop,Electronic,Himalaya,2138,2591.86
501367,Laptop,Electronic,Penguin,2120,3033.69
501368,Laptop,Electronic,Apple,2357,3174.27
501369,Laptop,Electronic,Puma,2060,2607.61
501370,Laptop,Electronic,Boat,1205,1587.55
501371,Laptop,Electronic,Prestige,1280,1767.56
501372,Laptop,Electronic,Himalaya,201,242.07
501373,Laptop,Electronic,Apple,173,216.58
501374,Laptop,Electronic,Puma,1057,1551.75
501375,Laptop,Electronic,Boat,1789,2148.03
501376,Laptop,Electronic,Dettol,192,232.84
501377,Laptop,Electronic,Prestige,2044,2750.85
501378,Laptop,Electronic,Himalaya,1684,2046.45
501379,Laptop,Electronic,Philips,2374,3461.68
501380,Laptop,Electronic,Boat,2431,3560.02
501381,Laptop,Electronic,Penguin,1537,1966.59
501382,Laptop,Electronic,Puma,633,874.69
501383,Laptop,Electronic,Himalaya,1598,2206.74
501384,Laptop,Electronic,Mamaearth,2304,3119.92
501385,Laptop,Electronic,Mamaearth,190,271.13
501386,Laptop,Electronic,Apple,1559,1919.0
501387,Laptop,Electronic,Penguin,1919,2515.1
501388,Laptop,Electronic,Boat,841,1256.55
501389,Laptop,Electronic,Penguin,2299,3106.53
501390,Laptop,Electronic,Penguin,648,837.66
501391,Laptop,Electronic,Dettol,1355,1905.93
501392,Laptop,Electronic,Samsung,1389,1684.31
501393,Laptop,Electronic,Boat,1863,2533.3
501394,Laptop,Electronic,Boat,999,1332.25
501395,Laptop,Electronic,Prestige,2011,2832.83
501396,Laptop,Electronic,Himalaya,1222,1705.27
501397,Laptop,Electronic,Himalaya,509,715.16
501398,Laptop,Electronic,Apple,810,1121.9
501399,Laptop,Electronic,Penguin,2358,3215.67
501400,Laptop,Electronic,Dettol,1433,2117.54
501401,Power Bank,Electronic,Apple,329,476.55
501402,Power Bank,Electronic,Himalaya,1060,1579.15
501403,Power Bank,Electronic,Apple,2071,2708.93
501404,Power Bank,Electronic,Boat,514,723.23
501405,Power Bank,Electronic,Apple,983,1408.58
501406,Power Bank,Electronic,Nike,1618,2401.24
501407,Power Bank,Electronic,Puma,2098,2686.81
501408,Power Bank,Electronic,Dettol,2316,2816.52
501409,Power Bank,Electronic,Puma,1985,2665.88
501410,Power Bank,Electronic,Samsung,2219,3162.35
501411,Power Bank,Electronic,Puma,704,896.79
501412,Power Bank,Electronic,Philips,2185,3154.9
501413,Power Bank,Electronic,Puma,1820,2535.75
501414,Power Bank,Electronic,Nike,850,1121.43
501415,Power Bank,Electronic,Boat,457,629.11
501416,Power Bank,Electronic,Mamaearth,470,642.7
501417,Power Bank,Electronic,Mamaearth,1392,1855.9
501418,Power Bank,Electronic,Dettol,820,1144.47
501419,Power Bank,Electronic,Penguin,2088,3101.58
501420,Power Bank,Electronic,Mamaearth,1815,2641.13
501421,Power Bank,Electronic,Puma,828,1042.8
501422,Power Bank,Electronic,Puma,277,414.04
501423,Power Bank,Electronic,Nike,254,321.13
501424,Power Bank,Electronic,Apple,1555,2330.26
501425,Power Bank,Electronic,Prestige,791,1140.28
501426,Power Bank,Electronic,Mamaearth,914,1190.69
501427,Power Bank,Electronic,Samsung,1282,1824.95
501428,Power Bank,Electronic,Philips,2403,3577.67
501429,Power Bank,Electronic,Dettol,1987,2482.72
501430,Power Bank,Electronic,Samsung,2262,2910.83
501431,Power Bank,Electronic,Samsung,1785,2149.72
501432,Power Bank,Electronic,Dettol,1006,1391.45
501433,Power Bank,Electronic,Mamaearth,2498,3189.48
501434,Power Bank,Electronic,Nike,2196,3166.09
501435,Power Bank,Electronic,Puma,1516,2254.81
501436,Power Bank,Electronic,Mamaearth,1205,1577.58
501437,Power Bank,Electronic,Prestige,1347,1631.41
501438,Power Bank,Electronic,Nike,1644,2350.63
501439,Power Bank,Electronic,Mamaearth,1191,1607.47
501440,Power Bank,Electronic,Apple,1611,2069.38
501441,Power Bank,Electronic,Puma,557,831.43
501442,Power Bank,Electronic,Apple,2432,3272.97
501443,Power Bank,Electronic,Puma,1288,1777.81
501444,Power Bank,Electronic,Mamaearth,1560,1914.83
501445,Power Bank,Electronic,Nike,1853,2462.54
501446,Power Bank,Electronic,Mamaearth,344,472.41
501447,Power Bank,Electronic,Puma,290,387.32
501448,Power Bank,Electronic,Nike,514,760.02
501449,Power Bank,Electronic,Samsung,2324,2893.09
501450,Power Bank,Electronic,Philips,2250,3323.03
501451,Power Bank,Electronic,Samsung,1498,1866.94
501452,Power Bank,Electronic,Mamaearth,324,434.61
501453,Power Bank,Electronic,Nike,555,791.83
501454,Power Bank,Electronic,Dettol,1478,1855.03
501455,Power Bank,Electronic,Samsung,690,903.23
501456,Power Bank,Electronic,Penguin,1778,2395.86
501457,Power Bank,Electronic,Himalaya,227,310.2
501458,Power Bank,Electronic,Nike,605,883.08
501459,Power Bank,Electronic,Samsung,2065,2806.37
501460,Power Bank,Electronic,Penguin,2495,3325.11
501461,Power Bank,Electronic,Mamaearth,793,995.83
501462,Power Bank,Electronic,Penguin,580,850.32
501463,Power Bank,Electronic,Prestige,1216,1656.51
501464,Power Bank,Electronic,Penguin,1693,2072.12
501465,Power Bank,Electronic,Apple,1251,1508.52
501466,Power Bank,Electronic,Apple,1380,2065.85
