feedback_id,customer_id,product_id,rating_stars,sentiment,delivery_status,feedback_date,order_value
610090,108106,502240,2,Positive,Delayed,2024-03-21 16:52:41,4296
610091,112365,502210,3,Negative,On Time,2025-03-15 06:13:33,3197
610092,105000,502922,4,Positive,On Time,2024-11-11 18:07:03,5239
610093,102635,501310,4,Neutral,On Time,2024-07-09 01:53:34,5446
610094,103353,500025,1,Positive,On Time,2024-02-04 06:19:33,2661
610095,110824,502759,2,Neutral,On Time,2025-11-22 09:34:17,4405
610096,116768,502695,5,Positive,On Time,2025-05-26 13:11:09,5951
610097,101231,502296,4,Negative,Delayed,2025-04-16 19:22:30,2545
610098,100298,502578,2,Positive,On Time,2024-12-27 01:24:49,4933
610099,115174,502809,5,Neutral,Slightly Delayed,2025-05-06 09:30:41,1350
610100,116093,501807,2,Neutral,Slightly Delayed,2025-11-25 03:07:30,1513
610101,106368,502706,1,Negative,On Time,2025-12-18 10:01:33,1618
610102,112675,503280,5,Negative,Slightly Delayed,2024-10-04 01:48:59,1653
610103,102819,502840,3,Neutral,Delayed,2025-09-28 07:42:08,2895
610104,102614,501692,1,Neutral,On Time,2025-01-27 19:37:51,1669
610105,107691,503090,2,Negative,On Time,2024-06-30 17:07:07,809
610106,102300,501580,1,Neutral,On Time,2024-12-31 04:52:09,5206
610107,106098,502727,2,Negative,On Time,2025-05-26 23:49:14,1267
610108,108494,503306,2,Neutral,Slightly Delayed,2025-10-21 06:44:42,2087
610109,116387,501765,1,Positive,Delayed,2024-05-18 16:22:23,979
610110,115322,500696,5,Positive,On Time,2024-02-09 02:22:55,3963
610111,115401,501726,1,Neutral,On Time,2024-07-21 18:53:25,2497
610112,116304,500432,4,Neutral,On Time,2024-06-05 22:49:09,3730
610113,104713,500111,1,Positive,Delayed,2025-11-05 19:55:42,3144
610114,109831,502149,5,Positive,On Time,2025-04-02 05:15:36,5811
610115,100526,501094,3,Neutral,On Time,2024-08-16 07:44:42,2359
610116,105749,500351,5,Positive,On Time,2024-02-12 03:41:48,664
610117,115180,500814,1,Positive,On Time,2024-01-25 15:29:29,5979
610118,111270,501570,5,Positive,Slightly Delayed,2025-12-14 15:39:50,4098
610119,104561,502694,4,Positive,Slightly Delayed,2024-08-06 15:12:42,5946
610120,111326,503059,4,Positive,On Time,2025-11-09 15:50:22,3864
610121,112481,502595,5,Negative,Slightly Delayed,2025-11-05 14:25:30,5286
610122,116808,503090,3,Positive,Slightly Delayed,2025-05-31 08:58:07,5660
610123,107976,500961,5,Positive,Delayed,2024-05-27 08:21:23,3952
610124,100349,501558,5,Positive,On Time,2025-05-15 10:39:49,2354
610125,108780,502124,5,Positive,Slightly Delayed,2025-06-01 16:08:55,3584
610126,104500,502432,3,Positive,Slightly Delayed,2024-02-20 20:39:34,3096
610127,100829,501635,2,Neutral,On Time,2024-04-10 12:25:18,2386
610128,113037,500313,3,Neutral,On Time,2025-10-29 10:34:14,5028
610129,101466,503344,2,Positive,On Time,2024-10-22 02:41:03,4242
610130,104704,501615,3,Positive,On Time,2024-08-02 05:13:23,1426
610131,106540,503159,1,Negative,Slightly Delayed,2025-11-26 21:48:05,3540
610132,104567,500075,1,Positive,On Time,2024-01-09 19:01:41,4974
610133,117254,502489,1,Positive,On Time,2024-01-05 20:01:31,5858
610134,109155,503359,2,Positive,Slightly Delayed,2025-06-15 01:09:57,1745
610135,107846,500890,2,Positive,On Time,2024-11-29 23:48:10,2430
610136,112415,500963,5,Positive,On Time,2024-07-12 21:55:02,5888
610137,106217,503193,5,Positive,Delayed,2025-07-08 23:25:25,960
610138,115324,503234,2,Negative,On Time,2024-08-09 06:08:05,1752
610139,101932,503261,5,Positive,Slightly Delayed,2024-02-21 03:09:02,527
610140,107059,501887,4,Negative,On Time,2024-04-09 01:43:26,370
610141,106663,501349,5,Negative,Slightly Delayed,2024-09-27 17:24:42,5882
610142,109507,502760,2,Positive,On Time,2025-10-25 23:27:54,2335
610143,101719,503223,1,Negative,On Time,2024-09-23 19:59:34,3891
610144,114402,502614,1,Positive,On Time,2024-12-10 16:40:55,2587
610145,108287,503291,1,Positive,Delayed,2024-01-12 09:23:25,2200
610146,108136,501759,3,Positive,On Time,2025-10-21 20:10:40,1540
610147,113466,500668,4,Negative,On Time,2024-04-12 15:52:46,662
610148,112953,500499,1,Negative,On Time,2025-02-20 09:11:25,2913
610149,114555,500204,2,Neutral,Slightly Delayed,2024-02-23 11:04:23,1338
610150,109927,502682,1,Positive,Slightly Delayed,2024-02-24 04:29:18,4073
610151,114761,502330,1,Positive,On Time,2024-10-07 03:16:01,2682
610152,102091,501528,2,Positive,On Time,2024-11-19 17:36:06,5379
610153,102421,502250,5,Neutral,Slightly Delayed,2024-10-21 23:29:12,5396
610154,113954,503205,1,Neutral,On Time,2025-01-18 09:59:44,3407
610155,112093,500987,5,Negative,On Time,2025-11-10 01:05:30,602
610156,107593,501849,4,Negative,On Time,2024-08-14 07:45:40,2084
610157,101953,502425,3,Positive,On Time,2024-11-22 14:16:11,768
610158,116612,503367,3,Neutral,Slightly Delayed,2024-02-29 15:43:22,3814
610159,116582,502583,2,Positive,On Time,2024-09-02 07:41:41,1854
610160,117937,500765,5,Positive,On Time,2025-04-25 14:00:09,412
610161,100303,500084,5,Positive,On Time,2025-01-03 14:02:48,1746
610162,112863,500314,4,Positive,On Time,2024-05-02 16:31:58,3366
610163,107556,500862,4,Positive,Slightly Delayed,2025-12-05 22:54:39,1107
610164,113832,502713,3,Positive,On Time,2024-08-30 07:39:51,5305
610165,100012,502805,4,Positive,On Time,2024-07-09 20:31:47,3905
610166,111178,501126,5,Positive,Slightly Delayed,2024-11-23 00:28:55,2975
610167,102572,503299,5,Positive,On Time,2024-04-05 20:07:17,1416
610168,103735,500188,2,Neutral,Slightly Delayed,2025-07-14 01:40:12,4183
610169,109149,501887,4,Positive,On Time,2025-12-13 00:01:40,2131
610170,110870,503179,2,Neutral,On Time,2025-02-11 13:36:17,1835
610171,111677,501372,3,Positive,Slightly Delayed,2025-07-04 15:37:26,437
610172,104912,501505,5,Positive,Slightly Delayed,2025-07-24 09:56:18,4740
610173,107807,501041,5,Negative,Slightly Delayed,2025-03-18 09:45:55,4873
610174,112526,502301,4,Positive,On Time,2025-09-20 00:50:02,668
610175,107823,501051,1,Neutral,Delayed,2024-12-28 12:57:50,2842
610176,109700,500233,2,Neutral,Slightly Delayed,2024-05-09 19:46:14,2272
610177,108188,502400,3,Positive,Slightly Delayed,2024-06-28 16:04:27,3363
610178,112970,502513,2,Negative,On Time,2025-02-18 15:53:26,1160
610179,104471,501024,3,Neutral,Slightly Delayed,2025-09-25 04:51:47,3033
610180,110387,503245,3,Positive,On Time,2024-07-27 07:12:56,3956
610181,101331,503445,3,Neutral,On Time,2025-07-03 00:44:11,2259
610182,115698,502031,1,Neutral,On Time,2025-01-21 14:24:05,5912
610183,111868,502961,4,Neutral,On Time,2025-09-19 07:52:42,4850
610184,115517,502067,5,Positive,Slightly Delayed,2025-07-03 11:05:55,3062
610185,112135,501050,3,Positive,On Time,2024-03-14 06:16:29,1365
610186,100413,502578,5,Positive,On Time,2025-02-09 08:24:18,1188
610187,104185,502584,4,Neutral,On Time,2025-11-16 05:12:29,2606
610188,110384,502697,4,Negative,On Time,2025-08-03 20:00:31,1835
610189,113354,501391,5,Neutral,On Time,2024-07-05 00:13:59,2908
610190,103650,501356,5,Neutral,On Time,2025-03-24 01:31:16,5179
610191,101162,500945,1,Neutral,Slightly Delayed,2025-05-09 00:58:00,5071
610192,114060,503288,5,Negative,On Time,2025-07-19 16:11:12,1888
610193,104432,503324,1,Positive,Slightly Delayed,2025-10-29 05:25:08,3539
610194,113891,503411,1,Neutral,On Time,2024-08-11 17:33:30,4963
610195,111829,501964,3,Positive,Delayed,2025-08-06 15:51:25,4689
610196,109750,501850,5,Positive,On Time,2024-01-25 07:49:35,4536
610197,109456,500036,3,Positive,On Time,2024-03-22 00:59:57,5806
610198,108208,502074,1,Positive,On Time,2025-08-29 02:56:42,1715
610199,113306,501646,2,Negative,On Time,2024-03-11 11:48:23,1183
610200,115833,500690,2,Positive,On Time,2025-08-18 08:07:37,2508
610201,111194,500819,5,Positive,Slightly Delayed,2024-05-05 17:56:14,5099
610202,103319,500620,3,Positive,Slightly Delayed,2025-09-27 04:26:36,316
610203,108385,500630,5,Positive,On Time,2024-06-11 21:11:58,4978
610204,106768,503421,1,Positive,On Time,2025-09-13 20:20:57,4202
610205,117410,502125,4,Positive,On Time,2025-08-08 15:32:10,3379
610206,102144,502218,2,Neutral,On Time,2025-12-26 13:29:22,1156
610207,111508,501137,3,Neutral,On Time,2024-07-24 00:28:41,386
610208,102942,501837,2,Neutral,On Time,2024-10-30 03:08:05,5374
610209,107583,502447,5,Neutral,On Time,2025-09-27 18:40:10,5516
610210,111688,502443,3,Positive,On Time,2025-06-10 16:57:31,3081
610211,105559,502523,2,Positive,On Time,2025-11-20 03:45:19,4065
610212,102167,501949,1,Positive,Slightly Delayed,2025-03-13 02:36:24,4847
610213,101041,502498,4,Neutral,On Time,2024-11-06 20:05:19,1374
610214,101200,500030,1,Positive,Slightly Delayed,2025-05-25 09:27:40,4817
610215,116674,501764,1,Neutral,On Time,2025-10-17 18:55:03,5337
610216,117182,500687,3,Negative,Slightly Delayed,2024-02-29 23:22:43,3444
610217,104244,503157,3,Neutral,On Time,2025-04-26 09:37:24,2466
610218,103323,501545,1,Positive,On Time,2024-12-19 00:50:56,2867
610219,111812,500814,4,Neutral,Slightly Delayed,2024-03-25 06:50:55,1713
610220,101710,503004,2,Positive,On Time,2025-11-29 07:47:55,792
610221,108083,503037,4,Positive,On Time,2024-06-21 03:26:39,1473
610222,100101,502096,5,Negative,Slightly Delayed,2024-11-14 14:12:14,4859
610223,106691,501004,3,Positive,On Time,2025-08-11 08:31:38,5356
610224,115671,503467,3,Positive,On Time,2024-07-31 05:40:17,1556
610225,105106,501856,1,Positive,On Time,2025-05-28 09:37:56,3556
610226,112853,502331,3,Positive,On Time,2024-05-25 21:02:45,5043
610227,114140,501205,1,Positive,On Time,2025-12-02 09:13:33,397
610228,114681,500189,5,Neutral,On Time,2024-01-05 00:29:56,2188
610229,103302,500875,2,Positive,On Time,2025-09-08 05:49:56,376
610230,115968,500939,1,Neutral,On Time,2025-12-19 08:00:30,4969
610231,106413,500460,1,Negative,On Time,2024-04-13 23:41:06,3990
610232,106084,501415,2,Positive,On Time,2024-10-27 17:25:23,5016
610233,108892,500262,4,Positive,On Time,2024-01-31 23:02:52,2551
610234,117830,501861,3,Positive,On Time,2025-07-31 10:56:57,2895
610235,104413,500009,1,Positive,Slightly Delayed,2025-07-02 02:34:04,634
610236,108796,501515,1,Neutral,On Time,2025-01-21 23:42:15,2814
610237,113886,501326,3,Neutral,On Time,2024-12-02 10:45:00,1353
610238,112930,502771,3,Positive,Slightly Delayed,2024-05-30 01:14:06,2414
610239,109917,500588,3,Positive,On Time,2025-12-20 05:53:00,3978
610240,116206,502724,1,Negative,On Time,2025-12-07 09:40:24,2413
610241,105101,502728,2,Positive,On Time,2024-07-18 07:35:47,4788
610242,117299,502073,1,Positive,On Time,2024-02-13 13:21:04,3901
610243,116511,501020,1,Positive,Slightly Delayed,2025-12-26 17:42:19,5631
610244,104296,502942,3,Negative,Slightly Delayed,2025-06-20 18:48:34,1052
610245,101193,500659,4,Neutral,On Time,2025-06-14 07:02:19,4804
610246,100823,500733,1,Positive,On Time,2025-02-05 12:36:33,5941
610247,107012,500381,1,Negative,Delayed,2024-01-01 19:46:40,2483
610248,103949,502174,5,Neutral,On Time,2025-08-08 16:45:12,3895
610249,100202,500509,2,Positive,On Time,2025-09-09 12:36:51,841
610250,116239,502091,4,Neutral,On Time,2024-09-29 19:10:04,3283
610251,104410,500535,4,Neutral,On Time,2025-02-15 23:52:20,5045
610252,100948,502373,3,Negative,On Time,2025-01-26 15:59:53,2347
610253,100269,501770,4,Positive,Slightly Delayed,2025-04-02 14:45:34,4470
610254,116290,500105,2,Positive,Delayed,2025-02-09 11:23:12,4828
610255,102380,502257,1,Positive,Delayed,2025-07-28 11:47:28,1818
610256,108066,502562,4,Positive,Slightly Delayed,2024-11-22 05:32:02,756
610257,108041,503221,1,Negative,Slightly Delayed,2025-06-23 13:45:57,5218
610258,110805,503381,5,Positive,On Time,2025-03-07 16:09:57,4992
610259,100765,502655,3,Positive,On Time,2024-01-28 11:15:06,5444
610260,116076,502603,1,Positive,On Time,2025-12-22 02:31:04,1738
610261,112483,501226,1,Positive,On Time,2025-07-23 16:11:19,2183
610262,103467,500979,2,Positive,On Time,2024-03-13 02:03:29,2230
610263,102028,500606,3,Positive,On Time,2024-10-30 08:23:30,520
610264,111718,502415,5,Positive,Slightly Delayed,2024-05-22 10:06:05,1538
610265,117486,501045,4,Positive,On Time,2024-05-08 10:15:10,5082
610266,106770,500673,3,Neutral,Slightly Delayed,2024-07-09 00:48:56,3721
610267,106364,502679,2,Negative,On Time,2025-05-19 19:52:07,2166
610268,115995,501183,3,Positive,On Time,2025-07-08 23:14:15,4123
610269,108115,500149,2,Neutral,On Time,2025-03-15 14:42:36,2101
610270,112471,503340,2,Positive,On Time,2024-07-18 12:06:52,5541
610271,116325,502418,1,Positive,On Time,2025-11-21 17:26:33,4475
610272,113021,501934,1,Positive,Delayed,2024-12-06 18:35:56,2232
610273,100893,502411,3,Positive,On Time,2025-08-27 06:54:11,2980
610274,117280,500418,1,Positive,On Time,2024-02-15 23:10:37,2828
610275,111944,500636,1,Positive,Slightly Delayed,2024-01-03 13:46:59,3341
610276,103303,501035,4,Positive,Slightly Delayed,2024-01-26 06:07:01,5746
610277,108219,502210,2,Negative,On Time,2025-08-16 15:42:16,4665
610278,104729,500341,5,Positive,Slightly Delayed,2024-07-25 18:53:11,5365
610279,106904,503369,1,Neutral,On Time,2025-02-04 06:31:49,2016
610280,116886,502557,2,Negative,On Time,2024-01-18 11:05:12,1836
610281,107754,503249,1,Neutral,On Time,2024-04-08 20:39:42,1470
610282,116105,501928,3,Positive,Slightly Delayed,2024-08-03 23:05:18,3648
610283,100713,501367,3,Negative,On Time,2025-12-01 12:15:52,1086
610284,104267,502530,3,Positive,Delayed,2024-01-29 06:32:58,4926
610285,114795,501347,5,Neutral,On Time,2024-06-27 06:43:49,5211
610286,100184,501435,2,Neutral,On Time,2024-05-31 10:51:16,1969
610287,106093,500752,2,Positive,On Time,2025-09-18 20:09:41,5201
610288,110141,501269,4,Positive,On Time,2024-08-27 23:01:10,2588
610289,104362,502926,1,Positive,Delayed,2024-03-22 06:49:11,2810
610290,116927,502847,1,Neutral,On Time,2024-07-27 11:24:28,3310
610291,112071,501889,5,Positive,Slightly Delayed,2024-04-10 09:00:32,2588
610292,108017,503457,5,Negative,On Time,2025-05-13 10:08:05,2431
610293,110817,501886,1,Positive,On Time,2025-12-24 09:28:21,5504
610294,103646,503241,3,Negative,On Time,2025-06-16 18:04:24,797
610295,109509,500536,2,Neutral,Slightly Delayed,2024-03-27 08:32:12,3131
610296,110250,502904,5,Positive,Delayed,2024-05-18 17:31:57,472
610297,110203,500239,2,Positive,Slightly Delayed,2024-02-15 04:38:22,1409
610298,108887,502609,5,Positive,On Time,2024-08-08 08:31:55,2016
610299,116925,502469,2,Positive,On Time,2025-07-09 04:23:26,2604
610300,113517,500264,4,Positive,On Time,2024-01-25 16:18:24,716
610301,110356,501872,4,Neutral,On Time,2025-11-15 20:50:12,4233
610302,100293,503092,3,Positive,On Time,2024-09-23 11:09:13,5575
610303,102256,500831,4,Positive,Slightly Delayed,2024-12-15 19:10:01,2416
610304,102713,502950,2,Positive,Slightly Delayed,2024-09-03 00:56:53,3934
610305,105239,501625,5,Positive,Slightly Delayed,2025-07-28 21:06:20,641
610306,117380,501184,5,Negative,On Time,2024-03-26 13:47:29,2282
610307,109128,501889,2,Negative,Delayed,2024-04-18 01:38:40,906
610308,111560,501162,4,Neutral,Slightly Delayed,2024-11-17 20:00:00,1732
610309,113717,502202,4,Positive,On Time,2024-01-22 00:21:42,2087
610310,116197,503149,1,Neutral,On Time,2024-03-13 12:15:04,5550
610311,108950,500803,3,Positive,On Time,2024-01-18 04:51:38,1616
610312,108673,500973,1,Negative,On Time,2025-01-08 03:54:08,5843
610313,114773,503324,4,Neutral,On Time,2024-03-17 03:13:08,4592
610314,115352,500691,2,Positive,On Time,2024-10-22 20:41:15,4406
610315,105078,501047,2,Neutral,On Time,2024-04-11 12:45:46,5418
610316,117801,502007,4,Negative,On Time,2024-10-17 06:20:30,4664
610317,109179,503333,2,Neutral,On Time,2025-02-09 07:39:38,5447
610318,107576,502886,5,Positive,On Time,2024-12-24 09:34:58,5059
610319,104203,500969,3,Positive,On Time,2024-05-05 11:08:50,5544
610320,117507,500474,2,Neutral,On Time,2024-04-26 14:45:00,2497
610321,109228,500211,2,Neutral,Slightly Delayed,2025-02-19 06:38:54,1498
610322,105149,503142,2,Positive,Slightly Delayed,2024-03-05 01:44:08,5655
610323,110394,501489,2,Positive,Slightly Delayed,2025-07-20 07:43:26,5532
610324,104592,500874,2,Neutral,On Time,2025-07-11 06:42:07,758
610325,106623,501187,5,Positive,Slightly Delayed,2025-07-03 05:21:42,1200
610326,101011,501165,5,Positive,On Time,2024-07-14 17:54:00,533
610327,105685,501577,2,Positive,On Time,2024-10-25 14:52:02,1639
610328,116200,503157,5,Negative,On Time,2025-03-03 12:48:07,1291
610329,116961,502095,2,Neutral,Slightly Delayed,2024-08-15 11:50:23,521
610330,104036,502829,3,Positive,Delayed,2025-08-23 09:17:45,2836
610331,112867,503229,5,Positive,On Time,2025-03-07 14:29:03,5822
610332,104190,503359,4,Positive,Delayed,2025-04-19 22:20:25,5382
610333,104504,502595,3,Positive,On Time,2024-06-08 02:42:01,958
610334,105555,502490,5,Neutral,Delayed,2024-06-26 11:38:07,4853
610335,102784,503493,4,Positive,On Time,2025-09-15 23:18:02,5398
610336,101713,502388,2,Negative,Slightly Delayed,2024-03-09 01:04:44,3819
610337,105368,500403,4,Positive,On Time,2024-02-27 00:22:21,3771
610338,102744,502746,5,Neutral,Slightly Delayed,2025-11-05 02:05:33,4145
610339,114536,503168,3,Neutral,On Time,2024-11-15 23:37:37,3899
610340,106518,500083,5,Positive,On Time,2024-01-07 01:30:41,3127
610341,106552,503132,4,Neutral,Slightly Delayed,2024-01-12 21:29:36,331
610342,104489,502422,4,Neutral,On Time,2025-09-16 15:32:39,5409
610343,113258,502572,5,Positive,On Time,2025-01-16 02:09:49,3987
610344,105095,503016,5,Positive,On Time,2024-04-01 11:47:59,540
610345,107508,500318,4,Positive,On Time,2024-06-13 12:21:11,2635
610346,103901,502404,1,Negative,Slightly Delayed,2025-08-04 01:17:14,2670
610347,110522,503492,3,Neutral,On Time,2025-11-13 10:35:08,2879
610348,111592,502050,3,Positive,On Time,2024-08-30 07:50:33,5038
610349,116981,502668,4,Neutral,On Time,2025-04-23 14:43:22,3001
610350,105019,502971,1,Neutral,On Time,2024-05-15 23:25:16,1841
610351,111606,500759,4,Positive,On Time,2025-01-29 06:31:28,567
610352,107848,501118,4,Neutral,On Time,2024-02-14 14:36:47,3252
610353,116241,501643,4,Neutral,On Time,2024-09-01 16:53:48,5828
610354,116631,500781,2,Neutral,Delayed,2024-01-06 22:05:07,3687
610355,103941,501157,4,Negative,On Time,2024-04-11 11:15:58,2617
610356,104612,502237,5,Negative,On Time,2025-10-24 08:34:12,1294
610357,107976,500382,3,Positive,Slightly Delayed,2024-06-01 21:30:51,1566
610358,111522,501857,2,Positive,Slightly Delayed,2024-10-06 20:03:54,688
610359,112832,500633,1,Positive,Delayed,2024-09-06 03:43:05,5201
610360,111192,502090,4,Positive,Slightly Delayed,2025-01-23 14:56:03,4247
610361,108679,502378,3,Positive,On Time,2025-08-03 06:40:42,3431
610362,104442,502140,1,Neutral,Delayed,2024-11-26 11:28:01,1148
610363,116136,502486,2,Positive,Slightly Delayed,2024-03-19 05:40:28,4077
610364,101688,503173,5,Neutral,Slightly Delayed,2025-02-03 08:09:45,3542
610365,103799,502069,5,Positive,Slightly Delayed,2024-02-26 09:43:27,3822
610366,110008,502117,1,Positive,On Time,2024-10-06 17:08:37,2625
610367,114916,501539,1,Positive,On Time,2024-03-28 06:22:02,3350
610368,115195,502043,2,Positive,On Time,2024-05-23 16:43:31,4464
610369,104523,501044,4,Positive,On Time,2024-09-28 18:41:07,5614
610370,110871,502880,1,Positive,On Time,2025-10-14 00:34:37,757
610371,100308,503386,3,Positive,On Time,2025-02-07 18:54:04,2211
610372,116992,503440,4,Positive,On Time,2024-01-13 14:21:35,3866
610373,116197,500889,2,Positive,Slightly Delayed,2025-03-16 15:17:59,5135
610374,106718,503372,2,Negative,On Time,2025-04-18 04:14:40,2490
610375,112298,501750,4,Positive,On Time,2025-10-30 21:09:10,4653
610376,108689,501130,2,Positive,On Time,2025-11-26 15:46:18,2454
610377,116093,502998,5,Positive,On Time,2025-06-09 02:17:46,475
610378,107923,500152,2,Neutral,On Time,2024-08-05 08:38:21,5765
610379,116756,502429,3,Positive,Delayed,2025-07-21 10:51:50,4497
610380,115833,501713,2,Positive,Delayed,2025-10-23 08:44:25,4702
610381,107001,500549,3,Positive,On Time,2025-03-29 20:08:07,452
610382,111058,500138,5,Positive,Delayed,2024-12-10 01:54:01,3547
610383,108482,501926,4,Positive,On Time,2025-05-18 07:11:16,2672
610384,109380,500026,5,Positive,On Time,2024-02-24 12:02:36,4665
610385,106035,500760,4,Neutral,On Time,2025-04-06 02:43:00,1293
610386,101846,500695,2,Positive,On Time,2024-01-24 17:41:45,3136
610387,112920,503232,4,Positive,Slightly Delayed,2024-06-12 01:37:06,4567
610388,115732,500324,2,Positive,On Time,2024-09-07 15:52:37,1103
610389,116384,501104,5,Neutral,Delayed,2024-12-06 22:41:40,4410
610390,114644,501515,4,Positive,On Time,2025-03-29 03:58:33,1560
610391,105506,500866,2,Positive,Slightly Delayed,2025-02-28 03:05:18,2360
610392,117254,501613,3,Neutral,Delayed,2024-11-26 09:13:48,1527
610393,103870,503270,2,Positive,On Time,2025-02-19 10:45:04,1245
610394,117800,502189,3,Positive,On Time,2024-03-20 13:22:08,5955
610395,115400,501657,4,Positive,Delayed,2024-08-26 02:08:41,4506
610396,116946,503146,3,Positive,On Time,2024-08-16 02:50:43,3263
610397,107968,502680,4,Neutral,Slightly Delayed,2025-06-26 06:04:24,667
610398,107615,503283,3,Negative,On Time,2024-11-26 08:03:12,2159
610399,117469,500144,3,Positive,On Time,2025-06-02 00:32:22,5092
610400,105436,502630,2,Neutral,On Time,2025-06-29 18:34:01,3348
610401,112891,503205,2,Positive,On Time,2025-10-21 11:05:46,1719
610402,117495,502890,5,Neutral,Delayed,2025-01-29 07:58:41,4014
610403,107695,500515,4,Positive,On Time,2024-11-07 06:28:35,5450
610404,108916,500395,1,Positive,On Time,2025-06-09 16:01:28,902
610405,111465,501471,3,Positive,On Time,2024-08-27 09:54:30,3568
610406,116393,500446,5,Positive,On Time,2025-07-04 02:24:06,3973
610407,115047,502700,3,Positive,On Time,2024-06-23 13:08:43,3644
610408,103162,500930,2,Positive,On Time,2024-01-30 12:11:36,5570
610409,105631,502024,4,Neutral,On Time,2025-01-22 18:14:49,4332
610410,106633,502892,2,Positive,On Time,2025-07-26 03:32:22,4016
610411,110512,502438,4,Positive,On Time,2025-10-04 11:04:34,5813
610412,115424,502719,3,Neutral,Delayed,2025-01-23 07:13:59,5600
610413,100190,501264,2,Positive,On Time,2025-05-01 10:48:33,1278
610414,112882,500063,3,Neutral,On Time,2025-06-14 17:42:30,4944
610415,115033,502094,2,Positive,Delayed,2024-11-09 18:30:03,5098
610416,115906,500239,5,Positive,On Time,2024-07-26 01:34:35,3527
610417,100772,501731,5,Positive,Slightly Delayed,2025-02-11 05:30:46,3577
610418,105400,502996,2,Positive,On Time,2024-12-27 12:39:50,593
610419,111152,501180,1,Positive,On Time,2025-05-22 15:54:27,2584
610420,110605,501251,5,Positive,Slightly Delayed,2024-09-09 02:40:11,387
610421,100651,502043,4,Positive,On Time,2024-01-21 01:31:56,4206
610422,115747,502506,1,Positive,On Time,2025-12-29 10:38:54,4233
610423,114728,502108,2,Positive,On Time,2025-04-12 06:26:25,2544
610424,117078,502125,4,Positive,On Time,2025-01-04 06:17:47,2859
610425,100830,500026,4,Positive,On Time,2024-05-13 08:54:28,4099
610426,102613,501724,4,Neutral,Delayed,2025-08-09 06:59:22,3909
610427,101438,500499,4,Neutral,On Time,2024-10-16 19:45:37,2253
610428,109265,503214,1,Neutral,On Time,2025-06-16 12:28:29,4636
610429,113245,500281,2,Positive,Delayed,2025-08-26 22:19:59,5630
610430,103789,501788,4,Positive,Slightly Delayed,2024-07-02 08:27:38,5456
610431,114762,500720,2,Neutral,On Time,2024-12-20 16:31:11,5567
610432,100515,501657,1,Negative,On Time,2025-03-25 15:03:39,2851
610433,110830,501420,1,Neutral,Slightly Delayed,2025-03-18 16:06:40,4561
610434,115866,501774,1,Negative,On Time,2025-12-27 20:04:13,5471
610435,112234,500721,5,Positive,Slightly Delayed,2024-06-24 00:36:59,4084
610436,104867,500893,3,Positive,On Time,2025-04-29 13:44:20,4303
610437,102120,501629,3,Positive,Delayed,2024-07-20 15:14:44,2402
610438,114984,501914,3,Neutral,Slightly Delayed,2025-08-14 06:11:39,1014
610439,114267,500107,2,Positive,Slightly Delayed,2024-11-07 16:28:59,4515
610440,112932,500163,1,Positive,Delayed,2025-07-10 01:32:06,3063
610441,108128,501577,4,Negative,Slightly Delayed,2024-09-02 05:26:17,3038
610442,103330,502105,1,Positive,On Time,2024-07-11 08:06:03,4881
610443,108247,501116,2,Positive,On Time,2025-07-26 07:09:46,4581
610444,113765,501440,2,Positive,On Time,2024-05-18 21:04:33,483
610445,109331,500677,3,Negative,On Time,2025-12-16 08:19:44,3694
610446,103730,502300,3,Positive,On Time,2024-08-02 04:30:09,3410
610447,107638,500561,3,Positive,Slightly Delayed,2024-09-12 02:06:14,4309
610448,112099,502969,1,Positive,On Time,2025-11-12 14:48:13,1431
610449,103509,501937,5,Positive,Delayed,2025-05-13 20:51:42,5330
610450,103140,503150,1,Positive,On Time,2025-09-04 20:04:00,5706
610451,109273,503417,2,Positive,On Time,2024-11-09 20:46:28,5667
610452,104049,503306,4,Negative,On Time,2025-06-14 21:33:56,5027
610453,102275,502116,5,Negative,Slightly Delayed,2025-01-12 18:00:23,1403
610454,104574,500910,1,Positive,On Time,2024-11-05 08:25:44,2969
610455,114216,501079,2,Positive,On Time,2025-12-09 03:41:24,5560
610456,112712,503045,2,Positive,Delayed,2024-03-25 02:37:41,838
610457,109806,501709,3,Positive,On Time,2025-09-30 04:41:42,3946
610458,100675,500586,3,Neutral,On Time,2024-01-17 07:25:19,4449
610459,103363,501453,5,Positive,On Time,2025-05-26 09:05:27,5430
610460,116765,503434,4,Neutral,On Time,2024-11-30 21:17:46,5276
610461,109297,500230,4,Positive,On Time,2024-09-09 06:39:00,4712
610462,115909,503069,2,Positive,On Time,2024-01-07 18:14:54,3104
610463,115662,500019,4,Negative,On Time,2025-04-11 08:06:57,477
610464,102233,502887,5,Positive,Slightly Delayed,2025-12-19 01:03:14,5188
610465,105280,500060,2,Positive,On Time,2025-05-31 10:39:59,3674
610466,107476,501203,1,Positive,On Time,2024-10-18 11:50:46,2264
610467,110925,500093,4,Neutral,Slightly Delayed,2024-02-25 23:40:49,367
610468,112729,501866,5,Negative,Slightly Delayed,2024-11-12 03:32:46,4896
610469,110685,503345,2,Neutral,Slightly Delayed,2024-08-27 16:43:13,5370
610470,109489,500342,5,Positive,On Time,2025-12-13 12:22:45,5993
610471,116307,501782,5,Positive,On Time,2025-04-03 16:57:21,4815
610472,116664,502718,4,Negative,On Time,2024-02-10 07:22:27,4660
