order_id,customer_id,product_id,order_date,quantity,payment_method,order_status,city,revenue,cost,profit
716558,104712,501233,2025-05-17 11:01:28,1,Card,Cancelled,Delhi,2203.09,1495,708.0900000000001
716559,103184,502805,2024-08-08 20:35:48,3,UPI,Returned,Chennai,4249.59,2913,1336.5900000000001
716560,105270,501889,2024-04-18 23:34:30,4,Cash,Returned,Mumbai,7597.08,6284,1313.08
716561,111954,500105,2025-02-07 01:53:53,2,Card,Delivered,Chennai,841.32,620,221.32000000000005
716562,104379,502690,2024-08-01 21:41:55,3,Card,Delivered,Hyderabad,5642.67,4029,1613.67
716563,103600,502223,2024-02-26 12:48:39,3,UPI,Cancelled,Delhi,3140.6400000000003,2097,1043.6400000000003
716564,103368,501524,2024-04-17 13:20:44,2,Card,Delivered,Hyderabad,5509.84,3874,1635.8400000000001
716565,110249,501213,2024-04-29 09:59:09,1,Card,Delivered,Kolkata,1082.5,759,323.5
716566,102019,501807,2025-12-04 02:28:05,3,UPI,Delivered,Kolkata,8160.719999999999,6039,2121.7199999999993
716567,104828,500072,2024-06-07 02:11:44,4,UPI,Delivered,Pune,9128.4,7172,1956.3999999999996
716568,103421,502624,2025-09-12 13:17:45,2,Wallet,Delivered,Kolkata,6068.38,4146,1922.38
716569,103105,501292,2025-10-27 16:29:12,2,Card,Delivered,Hyderabad,1069.16,814,255.16000000000008
716570,117927,501485,2024-07-29 20:04:16,4,Card,Delivered,Bangalore,1090.92,780,310.9200000000001
716571,105114,500478,2024-02-16 22:52:42,4,Card,Delivered,Chennai,13133.56,9384,3749.5599999999995
716572,104674,502903,2025-03-14 03:01:01,2,Cash,Delivered,Bangalore,2667.84,1870,797.8400000000001
716573,112477,501945,2025-01-20 09:28:01,4,UPI,Delivered,Kolkata,1870.04,1436,434.03999999999996
716574,114130,502076,2025-12-25 18:56:26,2,Cash,Delivered,Delhi,2288.34,1850,438.34000000000015
716575,115987,502770,2024-05-23 21:40:54,4,Wallet,Delivered,Hyderabad,3903.16,3220,683.1599999999999
716576,102786,501095,2024-08-15 19:17:57,3,UPI,Delivered,Bangalore,2053.6499999999996,1521,532.6499999999996
716577,117308,501527,2025-04-10 13:04:33,3,UPI,Returned,Hyderabad,7632.0599999999995,5937,1695.0599999999995
716578,100126,501220,2025-01-12 14:07:59,3,Card,Cancelled,Hyderabad,1053.51,786,267.51
716579,102018,503378,2025-11-14 01:40:11,2,Card,Delivered,Mumbai,7216.44,4916,2300.4399999999996
716580,113231,500748,2025-01-27 03:27:01,3,Cash,Delivered,Mumbai,5255.49,4101,1154.4899999999998
716581,102303,503017,2025-06-23 16:47:07,2,UPI,Delivered,Pune,5949.96,4236,1713.96
716582,111770,502648,2025-09-27 12:29:59,4,UPI,Returned,Kolkata,2139.84,1672,467.84000000000015
716583,112193,500850,2025-02-12 12:28:44,1,Cash,Delivered,Chennai,1986.01,1402,584.01
716584,104900,502533,2025-06-06 03:59:04,2,Cash,Delivered,Hyderabad,1844.82,1496,348.81999999999994
716585,107448,501086,2024-01-22 09:55:47,1,Cash,Returned,Mumbai,958.63,660,298.63
716586,101026,501683,2025-05-31 19:08:36,3,Wallet,Cancelled,Mumbai,8751.99,6216,2535.99
716587,101570,502332,2025-03-11 19:33:03,4,Card,Delivered,Mumbai,2209.4,1824,385.4000000000001
716588,114594,502920,2025-05-08 09:02:32,4,Wallet,Delivered,Mumbai,3071.36,2108,963.3600000000001
716589,102891,501199,2025-10-21 03:48:33,4,UPI,Delivered,Pune,6884.84,4748,2136.84
716590,105619,501730,2025-09-21 09:53:12,1,Wallet,Delivered,Kolkata,2001.71,1361,640.71
716591,117598,500675,2025-08-14 01:15:40,3,Card,Delivered,Mumbai,6007.38,4092,1915.38
716592,100664,501716,2024-08-06 01:49:03,3,Cash,Delivered,Pune,4103.549999999999,3087,1016.5499999999993
716593,104551,502523,2025-03-06 15:59:02,1,Wallet,Returned,Kolkata,1559.74,1079,480.74
716594,111716,500249,2024-02-24 21:16:07,1,Card,Delivered,Chennai,286.87,199,87.87
716595,113665,503454,2025-07-24 21:50:33,4,Card,Delivered,Kolkata,12300.36,8736,3564.3600000000006
716596,108566,501765,2025-04-28 04:06:56,3,UPI,Delivered,Chennai,9796.380000000001,7329,2467.380000000001
716597,107149,500114,2024-02-11 06:44:20,3,Wallet,Delivered,Pune,2352.1499999999996,1587,765.1499999999996
716598,102946,502342,2025-10-23 08:39:45,2,Wallet,Delivered,Kolkata,4460.54,3056,1404.54
716599,108523,501632,2024-10-31 04:42:20,4,UPI,Delivered,Bangalore,6056.04,4188,1868.04
716600,103583,500038,2024-06-07 06:25:21,4,Card,Delivered,Bangalore,6488.08,4860,1628.08
716601,112752,500715,2024-07-06 04:59:23,2,Wallet,Delivered,Hyderabad,4523.8,3524,999.8000000000002
716602,115619,502811,2024-04-07 15:36:01,3,Card,Returned,Bangalore,10015.349999999999,7347,2668.3499999999985
716603,113475,500039,2025-09-30 06:44:58,2,Cash,Delivered,Kolkata,1475.76,1128,347.76
716604,116717,503284,2025-01-12 00:17:14,4,Wallet,Delivered,Mumbai,8120.04,6660,1460.04
716605,115643,500507,2024-02-21 10:13:07,1,Card,Returned,Mumbai,3066.58,2416,650.5799999999999
716606,106157,501087,2025-01-15 06:46:22,1,UPI,Delivered,Delhi,1729.16,1422,307.1600000000001
716607,110013,500385,2024-01-27 08:59:15,1,UPI,Delivered,Pune,2200.54,1568,632.54
716608,108104,500262,2024-12-05 08:21:53,2,Card,Delivered,Hyderabad,5440.24,3888,1552.2399999999998
716609,100345,500102,2025-01-22 10:24:23,2,Cash,Delivered,Pune,3674.7,2654,1020.6999999999998
716610,101245,502405,2024-01-26 10:57:16,4,Card,Returned,Bangalore,1046.36,816,230.3599999999999
716611,104960,501860,2024-07-21 22:28:00,4,Wallet,Delivered,Kolkata,10439.76,8128,2311.76
716612,107434,500562,2024-05-28 22:54:33,4,UPI,Returned,Pune,8366.88,5796,2570.879999999999
716613,114893,502329,2024-12-11 12:21:43,3,Wallet,Cancelled,Chennai,7017.030000000001,5787,1230.0300000000007
716614,113246,501265,2025-12-29 07:24:07,4,Card,Delivered,Bangalore,6477.68,5004,1473.6800000000003
716615,105558,502659,2024-05-12 08:41:12,4,UPI,Delivered,Mumbai,2142.48,1728,414.48
716616,107064,502881,2025-09-10 23:30:25,1,UPI,Delivered,Bangalore,2657.3,2080,577.3000000000002
716617,111498,503236,2024-08-06 15:36:10,4,Wallet,Delivered,Bangalore,3830.72,2984,846.7199999999998
716618,111627,500498,2025-11-17 18:54:46,4,Wallet,Delivered,Bangalore,11102.96,8072,3030.959999999999
716619,104908,500042,2024-06-06 12:14:54,4,Cash,Delivered,Kolkata,12613.08,8920,3693.08
716620,107338,501585,2024-10-30 22:38:49,2,Wallet,Delivered,Pune,3122.42,2260,862.4200000000001
716621,109395,500222,2024-09-17 06:08:30,2,Cash,Delivered,Hyderabad,6323.62,4434,1889.62
716622,115168,502499,2025-12-06 03:53:07,4,Card,Delivered,Mumbai,12626.08,9048,3578.08
716623,105287,502434,2024-07-18 06:13:44,2,Card,Delivered,Pune,1656.2,1172,484.20000000000005
716624,106144,500768,2024-04-10 14:22:54,1,UPI,Cancelled,Chennai,1161.16,802,359.1600000000001
716625,104482,503447,2024-07-09 22:05:15,3,Card,Delivered,Bangalore,5936.16,4047,1889.1599999999999
716626,107545,500774,2024-08-14 16:22:54,4,UPI,Delivered,Hyderabad,9376.72,6800,2576.7199999999993
716627,111097,503074,2025-12-19 12:35:27,2,Card,Delivered,Bangalore,1273.8,978,295.79999999999995
716628,108410,502012,2024-03-01 16:43:54,4,Wallet,Delivered,Bangalore,5534.72,4092,1442.7200000000003
716629,101108,501316,2024-02-09 15:45:03,2,Cash,Delivered,Hyderabad,6303.46,4406,1897.46
716630,102472,503193,2024-12-14 09:52:01,1,UPI,Delivered,Kolkata,483.44,373,110.44
716631,107549,500850,2024-08-16 21:03:04,2,Wallet,Delivered,Chennai,3972.02,2804,1168.02
716632,101542,502937,2024-05-19 16:32:43,3,UPI,Returned,Hyderabad,5351.37,3996,1355.37
716633,114418,500535,2025-09-16 14:49:37,3,Cash,Cancelled,Chennai,5650.11,4131,1519.1099999999997
716634,100497,502994,2024-03-26 22:05:33,1,Cash,Delivered,Mumbai,334.64,248,86.63999999999999
716635,115324,502580,2024-09-15 08:15:51,4,Wallet,Delivered,Pune,5454.36,4444,1010.3599999999997
716636,108969,501475,2024-03-25 23:24:58,1,Card,Returned,Pune,1282.3,884,398.29999999999995
716637,111736,500159,2025-08-15 00:35:20,1,Wallet,Returned,Pune,2935.36,2029,906.3600000000001
716638,106352,500824,2024-04-25 10:02:06,3,Card,Delivered,Delhi,3078.96,2235,843.96
716639,113898,503303,2025-12-28 00:50:18,4,UPI,Delivered,Mumbai,12491.28,9924,2567.2800000000007
716640,116481,503273,2025-05-22 23:01:44,3,Cash,Delivered,Kolkata,7162.41,5619,1543.4099999999999
716641,112921,501741,2025-02-12 21:23:25,1,Card,Returned,Hyderabad,419.91,300,119.91000000000003
716642,107000,503253,2024-07-27 10:06:20,2,Wallet,Delivered,Kolkata,1124.86,764,360.8599999999999
716643,107717,502213,2025-01-07 12:24:34,2,UPI,Delivered,Bangalore,6347.2,4882,1465.1999999999998
716644,107642,500204,2025-01-04 04:33:53,4,Wallet,Delivered,Pune,6146.2,4236,1910.1999999999998
716645,112346,501967,2024-10-06 03:31:11,2,UPI,Delivered,Bangalore,6035.28,4474,1561.2799999999997
716646,117955,502251,2024-09-25 17:38:35,4,UPI,Cancelled,Kolkata,14634.52,9804,4830.52
716647,100770,502351,2025-03-31 15:06:30,4,Wallet,Delivered,Bangalore,4742.88,3184,1558.88
716648,100935,502924,2025-04-14 12:44:18,1,Card,Delivered,Chennai,2255.61,1879,376.6100000000001
716649,115734,502293,2024-09-13 17:13:59,3,UPI,Cancelled,Kolkata,5344.7699999999995,3603,1741.7699999999995
716650,100418,500763,2024-08-07 16:48:27,2,UPI,Returned,Pune,649.96,456,193.96000000000004
716651,111155,500074,2024-12-13 07:35:36,4,Card,Delivered,Kolkata,3475.4,2468,1007.4000000000001
716652,101553,501462,2025-01-31 11:05:02,4,Wallet,Delivered,Pune,3401.28,2320,1081.2800000000002
716653,107859,502298,2024-10-28 09:44:36,4,Card,Delivered,Kolkata,4011.6,3212,799.5999999999999
716654,101960,500071,2024-08-07 06:40:52,2,Wallet,Delivered,Pune,2479.58,1814,665.5799999999999
716655,101412,500949,2024-04-23 22:25:53,2,Cash,Delivered,Chennai,1979.52,1548,431.52
716656,109382,501165,2024-10-25 07:19:29,2,Card,Cancelled,Hyderabad,3739.86,2578,1161.8600000000001
716657,113854,502959,2024-05-12 20:52:31,1,Cash,Delivered,Chennai,2732.16,1845,887.1599999999999
716658,115351,500844,2025-11-19 07:01:31,2,Wallet,Delivered,Delhi,1029.78,784,245.77999999999997
716659,114388,500788,2025-03-15 09:06:41,1,UPI,Delivered,Pune,2438.8,1660,778.8000000000002
716660,113540,503267,2025-11-11 13:36:38,2,Card,Delivered,Pune,5192.2,4174,1018.1999999999998
716661,103701,500813,2025-06-29 09:27:11,2,Wallet,Delivered,Kolkata,1407.2,1104,303.20000000000005
716662,113798,501255,2024-12-24 06:18:15,3,UPI,Delivered,Delhi,9621.42,6501,3120.42
716663,116864,500284,2025-01-13 20:49:35,4,UPI,Delivered,Mumbai,7511.04,5668,1843.04
716664,115256,502381,2024-05-31 06:49:51,3,UPI,Returned,Hyderabad,1549.23,1233,316.23
716665,102132,502853,2025-06-29 06:10:36,4,Wallet,Delivered,Mumbai,7896.04,5532,2364.04
716666,117689,500295,2024-12-10 15:17:08,4,UPI,Delivered,Chennai,7032.04,5568,1464.04
716667,102505,500034,2025-12-11 19:31:18,2,Wallet,Delivered,Kolkata,2142.32,1622,520.3200000000002
716668,109266,501680,2024-03-19 10:00:46,1,Cash,Delivered,Bangalore,712.4,574,138.39999999999998
716669,109795,503212,2024-04-05 06:46:52,1,Card,Delivered,Hyderabad,573.92,388,185.91999999999996
716670,113779,500352,2025-02-27 08:35:10,1,Cash,Delivered,Pune,2796.5,2002,794.5
716671,107573,501876,2024-02-10 06:54:51,4,UPI,Delivered,Mumbai,5689.76,4680,1009.7600000000002
716672,105786,501982,2024-11-13 11:09:49,3,Wallet,Returned,Delhi,3869.43,2934,935.4299999999998
716673,116059,502363,2025-05-19 22:43:42,4,Wallet,Delivered,Hyderabad,11311.2,8924,2387.2000000000007
716674,115318,502223,2024-01-01 18:36:31,3,Cash,Delivered,Bangalore,3140.6400000000003,2097,1043.6400000000003
716675,109788,500430,2025-06-23 23:57:42,1,Wallet,Returned,Delhi,3334.29,2349,985.29
716676,111501,500555,2025-07-22 19:41:14,1,Cash,Delivered,Kolkata,1239.13,1009,230.1300000000001
716677,103150,500129,2025-07-31 05:08:02,4,Cash,Delivered,Bangalore,4831.68,3992,839.6800000000003
716678,112088,502887,2025-07-20 00:54:03,2,Cash,Delivered,Kolkata,1958.98,1628,330.98
716679,114615,502808,2025-03-02 15:38:54,4,Cash,Delivered,Delhi,5200.8,3936,1264.8000000000002
716680,109069,500909,2025-08-22 19:20:16,4,Card,Cancelled,Chennai,11917.16,8632,3285.16
716681,103928,500457,2024-05-13 22:02:59,4,UPI,Cancelled,Mumbai,12080.16,9824,2256.16
716682,109677,502567,2024-12-30 08:30:55,2,UPI,Delivered,Bangalore,575.32,466,109.32000000000005
716683,102680,500263,2024-04-28 03:17:52,2,Cash,Delivered,Bangalore,6984.7,4678,2306.7
716684,108068,502296,2025-12-17 10:40:02,2,Wallet,Delivered,Mumbai,5395.54,4140,1255.54
716685,117495,503215,2025-08-26 01:33:09,1,UPI,Delivered,Delhi,2820.64,1898,922.6399999999999
716686,106916,502198,2024-06-04 12:58:06,2,Cash,Delivered,Kolkata,910.36,758,152.36
716687,114287,500334,2025-01-24 11:55:14,1,Card,Delivered,Kolkata,1465.46,1154,311.46000000000004
716688,113703,500124,2024-07-02 23:44:46,1,UPI,Delivered,Mumbai,579.78,445,134.77999999999997
716689,105111,501116,2024-06-25 23:19:08,3,Wallet,Delivered,Chennai,7279.62,5754,1525.62
716690,102305,501113,2025-10-20 14:38:51,2,Wallet,Cancelled,Hyderabad,4982.1,3742,1240.1000000000004
716691,110601,501417,2024-02-17 02:32:29,3,Card,Delivered,Bangalore,5567.700000000001,4176,1391.7000000000007
716692,110814,501877,2025-01-03 09:32:05,1,Cash,Delivered,Bangalore,1431.71,1166,265.71000000000004
716693,115750,502383,2025-11-30 14:19:49,1,Cash,Returned,Bangalore,232.33,168,64.33000000000001
716694,102586,501847,2025-03-21 05:49:36,2,Cash,Delivered,Pune,3095.22,2352,743.2199999999998
716695,100566,503060,2024-09-24 23:00:40,3,Cash,Delivered,Delhi,8996.01,6411,2585.01
716696,103505,502187,2024-10-28 21:05:01,4,Cash,Delivered,Kolkata,3177.8,2372,805.8000000000002
716697,106314,501228,2024-09-10 09:43:56,4,UPI,Returned,Bangalore,3071.48,2180,891.48
716698,100045,500687,2025-12-04 22:19:42,1,UPI,Cancelled,Hyderabad,756.63,511,245.63
716699,100542,500785,2025-04-29 19:50:08,3,Cash,Delivered,Pune,2371.44,1893,478.44000000000005
716700,116659,500442,2025-03-25 01:13:58,3,Cash,Delivered,Pune,7665.0,5616,2049.0
716701,110834,502755,2025-06-02 13:07:40,4,Card,Delivered,Delhi,3167.84,2492,675.8400000000001
716702,115375,501375,2024-12-16 01:11:33,3,Wallet,Delivered,Bangalore,6444.09,5367,1077.0900000000001
716703,116126,501340,2024-07-28 23:40:36,2,Card,Delivered,Hyderabad,5567.7,3954,1613.6999999999998
716704,116896,501981,2024-06-05 22:52:08,1,Card,Delivered,Delhi,1759.4,1299,460.4000000000001
716705,103721,502489,2024-01-12 17:16:43,1,Cash,Delivered,Delhi,2378.69,1819,559.69
716706,116002,502394,2025-02-02 15:58:00,4,Wallet,Delivered,Mumbai,1159.16,788,371.1600000000001
716707,106703,500595,2024-05-01 01:32:15,3,Card,Returned,Kolkata,1218.06,915,303.05999999999995
716708,112440,501717,2024-09-25 22:19:16,4,Wallet,Delivered,Bangalore,10397.88,7356,3041.879999999999
716709,117616,501690,2024-02-18 06:56:08,1,Card,Delivered,Delhi,2915.97,1984,931.9699999999998
716710,113504,500003,2024-12-09 20:10:37,4,Card,Cancelled,Delhi,9852.68,7616,2236.6800000000003
716711,107082,503260,2025-01-12 16:32:41,2,UPI,Delivered,Mumbai,2349.82,1632,717.8200000000002
716712,104730,500727,2024-05-17 00:56:27,2,Wallet,Delivered,Pune,2972.34,2382,590.3400000000001
716713,108852,502848,2024-12-30 00:08:17,2,Card,Delivered,Delhi,5173.5,4120,1053.5
716714,116534,501992,2024-04-22 13:34:53,1,Wallet,Delivered,Hyderabad,302.81,242,60.81
716715,106744,503309,2024-11-03 06:43:11,3,Card,Delivered,Mumbai,2895.42,1941,954.4200000000001
716716,110535,501608,2024-06-20 14:36:36,1,Cash,Delivered,Mumbai,3249.19,2180,1069.19
716717,116381,501146,2025-05-02 15:30:13,4,Cash,Delivered,Bangalore,11968.0,9684,2284.0
716718,105627,500269,2024-03-20 22:06:31,1,Card,Returned,Delhi,1221.92,894,327.9200000000001
716719,110108,502628,2025-06-24 18:24:05,2,Card,Delivered,Pune,3983.92,3146,837.9200000000001
716720,111097,502999,2025-10-30 09:36:00,4,Wallet,Delivered,Chennai,7191.32,5784,1407.3199999999997
716721,104502,502471,2024-07-19 07:31:56,4,Card,Delivered,Bangalore,13448.68,9408,4040.6800000000003
716722,103734,501150,2024-07-28 22:41:41,3,Card,Cancelled,Mumbai,6068.67,4392,1676.67
716723,111800,501221,2024-03-05 11:36:53,3,Cash,Delivered,Bangalore,6792.450000000001,4920,1872.4500000000007
716724,109796,500115,2024-06-29 04:44:18,2,UPI,Delivered,Kolkata,4157.94,3434,723.9399999999996
716725,116000,503409,2025-06-18 15:01:09,2,Cash,Delivered,Delhi,5144.06,4264,880.0600000000004
716726,110408,501267,2025-08-06 00:53:50,3,UPI,Delivered,Chennai,9143.28,7146,1997.2800000000007
716727,114950,503021,2024-03-27 10:20:03,2,Card,Returned,Mumbai,3619.6,2720,899.5999999999999
716728,100223,502873,2025-11-08 23:04:55,3,Card,Delivered,Delhi,9164.97,6558,2606.9699999999993
716729,110208,500202,2024-06-17 09:58:41,1,Wallet,Delivered,Delhi,1421.12,1149,272.1199999999999
716730,115835,503466,2025-05-19 17:12:18,3,Card,Delivered,Bangalore,6256.799999999999,4209,2047.7999999999993
716731,107051,501651,2025-10-15 10:57:56,4,Wallet,Delivered,Delhi,10067.96,7864,2203.959999999999
716732,108505,503194,2024-09-28 16:51:05,2,Wallet,Returned,Pune,7134.9,4872,2262.8999999999996
716733,112384,502110,2025-07-21 16:10:26,1,UPI,Delivered,Bangalore,2801.63,2081,720.6300000000001
716734,104578,502328,2024-10-02 22:08:29,2,Cash,Cancelled,Chennai,2359.92,1818,541.9200000000001
716735,117233,500351,2025-02-08 18:21:57,1,Cash,Delivered,Chennai,3088.82,2078,1010.8200000000002
716736,109406,502787,2025-10-03 02:26:43,2,UPI,Delivered,Kolkata,2245.14,1752,493.1399999999999
716737,117119,500660,2024-07-25 20:33:24,2,Card,Delivered,Chennai,4917.5,3322,1595.5
716738,101333,501739,2024-12-17 10:27:39,3,Cash,Returned,Bangalore,7684.38,5562,2122.38
716739,112987,500161,2025-12-16 10:00:49,3,UPI,Returned,Pune,1771.38,1413,358.3800000000001
716740,100922,500226,2025-04-06 13:34:11,3,UPI,Delivered,Delhi,2189.8500000000004,1728,461.85000000000036
716741,100620,502829,2024-02-29 07:58:04,4,Cash,Delivered,Delhi,4050.0,3016,1034.0
716742,105767,500031,2025-06-01 11:24:44,2,Cash,Cancelled,Pune,5202.58,3570,1632.58
716743,102044,503234,2025-06-26 10:16:19,2,Card,Returned,Bangalore,641.36,488,153.36
716744,117337,500175,2025-01-05 21:21:54,1,Wallet,Delivered,Bangalore,713.75,516,197.75
716745,110019,503337,2025-12-24 14:23:07,1,Wallet,Delivered,Delhi,2689.97,2229,460.9699999999998
716746,116766,500389,2024-04-21 08:28:01,1,Wallet,Delivered,Kolkata,1561.76,1108,453.76
716747,102121,500156,2024-08-03 05:02:48,3,Wallet,Returned,Bangalore,9827.31,6735,3092.3099999999995
716748,105880,501721,2025-04-03 08:49:45,4,UPI,Delivered,Kolkata,11007.64,7476,3531.6399999999994
716749,100945,501322,2024-06-09 14:11:27,1,UPI,Delivered,Kolkata,3147.99,2400,747.9899999999998
716750,109598,500528,2024-09-13 21:53:31,2,Wallet,Delivered,Kolkata,6196.92,4778,1418.92
716751,113059,501926,2025-12-18 15:22:28,3,UPI,Cancelled,Mumbai,965.97,780,185.97000000000003
716752,101869,502413,2025-05-13 18:43:56,3,Cash,Cancelled,Delhi,7714.83,6141,1573.83
716753,104054,503350,2024-04-20 06:41:03,4,Cash,Delivered,Kolkata,2883.12,2292,591.1199999999999
716754,114689,502296,2024-05-10 12:18:07,4,Cash,Delivered,Kolkata,10791.08,8280,2511.08
716755,107011,501097,2025-03-26 19:50:15,4,Cash,Delivered,Bangalore,2093.28,1516,577.2800000000002
716756,115021,501428,2025-07-17 01:49:50,1,Wallet,Delivered,Bangalore,3577.67,2403,1174.67
716757,107888,502573,2024-10-10 18:18:15,2,Cash,Returned,Delhi,3860.38,2680,1180.38
716758,104550,501682,2024-10-06 03:45:35,1,Wallet,Delivered,Hyderabad,2916.03,2154,762.0300000000002
716759,112833,500776,2024-12-04 20:16:23,2,UPI,Cancelled,Delhi,1294.9,996,298.9000000000001
716760,116461,501869,2025-07-19 04:52:20,3,Card,Delivered,Hyderabad,2603.7599999999998,1794,809.7599999999998
716761,106157,503183,2024-12-31 12:02:49,4,Wallet,Delivered,Delhi,3767.36,2660,1107.3600000000001
716762,104612,502708,2025-05-02 15:23:01,2,UPI,Returned,Chennai,872.3,648,224.29999999999995
716763,108985,502723,2025-08-09 06:48:30,1,UPI,Returned,Pune,2481.98,2024,457.98
716764,108585,502646,2024-06-17 03:34:15,3,UPI,Delivered,Hyderabad,7703.34,5241,2462.34
716765,113744,501708,2024-01-31 18:21:34,1,UPI,Delivered,Pune,1871.4,1431,440.4000000000001
716766,112384,502189,2025-11-30 22:55:25,4,UPI,Delivered,Pune,3350.6,2420,930.5999999999999
716767,105262,501622,2025-02-06 04:23:25,3,UPI,Delivered,Bangalore,6224.16,4392,1832.1599999999999
716768,110924,503226,2024-01-15 00:33:19,3,UPI,Delivered,Pune,3256.62,2619,637.6199999999999
716769,111542,500783,2024-08-05 07:39:33,1,UPI,Delivered,Kolkata,2831.61,2323,508.6100000000001
716770,103076,502849,2024-07-12 07:38:12,2,Wallet,Delivered,Delhi,6524.8,4856,1668.8000000000002
716771,116603,502145,2025-02-11 15:40:52,4,Cash,Delivered,Chennai,9844.28,8184,1660.2800000000007
716772,115819,502174,2025-02-07 15:39:10,1,UPI,Delivered,Kolkata,2333.85,1822,511.8499999999999
716773,100299,500062,2025-09-18 18:56:50,1,UPI,Delivered,Bangalore,1978.06,1565,413.05999999999995
716774,111978,500170,2025-07-16 15:09:28,1,Cash,Delivered,Delhi,1614.56,1092,522.56
716775,115547,502598,2024-05-22 03:55:16,3,UPI,Delivered,Delhi,7209.48,5640,1569.4799999999996
716776,110776,503337,2025-01-03 06:59:09,2,Wallet,Delivered,Kolkata,5379.94,4458,921.9399999999996
716777,106364,502052,2025-04-17 14:07:58,3,Cash,Delivered,Pune,2990.25,2361,629.25
716778,117589,501974,2025-08-09 05:40:22,3,Card,Delivered,Pune,2642.2799999999997,1773,869.2799999999997
716779,117225,500148,2024-01-14 22:57:39,3,Wallet,Delivered,Mumbai,1898.34,1434,464.3399999999999
716780,110852,502926,2024-10-23 07:26:02,3,Card,Delivered,Kolkata,2306.64,1719,587.6399999999999
716781,111225,501873,2024-03-08 07:05:16,3,Wallet,Delivered,Hyderabad,10291.619999999999,7167,3124.619999999999
716782,112189,502714,2024-05-05 15:34:41,4,Wallet,Cancelled,Kolkata,10534.24,7604,2930.24
716783,112609,503287,2024-04-13 21:30:53,3,Card,Cancelled,Chennai,1227.06,915,312.05999999999995
716784,113569,501738,2025-04-29 17:14:15,3,UPI,Delivered,Chennai,8473.68,6723,1750.6800000000003
716785,110200,501085,2025-12-22 13:36:26,4,Wallet,Delivered,Bangalore,12587.16,9436,3151.16
716786,116591,502072,2024-05-17 18:08:02,2,Cash,Delivered,Delhi,4586.3,3258,1328.3000000000002
716787,108877,502837,2024-10-25 08:31:32,2,Cash,Delivered,Chennai,421.48,324,97.48000000000002
716788,110587,502564,2025-07-16 04:06:36,1,UPI,Delivered,Chennai,2024.83,1502,522.8299999999999
716789,102470,501083,2024-02-03 14:41:35,1,UPI,Cancelled,Kolkata,2809.13,2090,719.1300000000001
716790,100386,503269,2024-10-18 21:47:56,4,Wallet,Delivered,Chennai,1137.0,796,341.0
716791,110562,501368,2025-09-01 13:52:35,4,Wallet,Cancelled,Mumbai,12697.08,9428,3269.08
716792,105667,502739,2024-05-07 12:35:05,4,Cash,Delivered,Kolkata,12702.12,8924,3778.120000000001
716793,112267,501820,2025-10-19 01:58:21,1,Wallet,Delivered,Mumbai,1683.73,1275,408.73
716794,103942,500253,2024-09-05 02:28:05,4,Wallet,Delivered,Bangalore,9841.72,7528,2313.7199999999993
716795,102376,500897,2024-05-31 10:39:30,1,Card,Delivered,Hyderabad,2934.26,2273,661.2600000000002
716796,109444,501546,2025-11-11 17:30:03,3,Wallet,Delivered,Delhi,5101.83,3855,1246.83
716797,109442,502662,2025-05-03 13:04:49,1,Cash,Delivered,Kolkata,1801.79,1397,404.78999999999996
716798,106181,501015,2025-10-18 00:05:33,4,Card,Cancelled,Kolkata,9652.76,6548,3104.76
716799,102741,500952,2025-08-28 09:12:28,1,UPI,Delivered,Bangalore,260.77,215,45.76999999999998
716800,107923,501934,2025-07-10 01:14:45,4,Cash,Delivered,Delhi,3724.32,2936,788.3200000000002
716801,110182,503304,2025-11-05 04:15:46,4,Card,Delivered,Bangalore,3879.12,3188,691.1199999999999
716802,112613,502110,2024-07-31 06:54:10,2,UPI,Delivered,Delhi,5603.26,4162,1441.2600000000002
716803,109144,503251,2024-11-30 09:58:37,3,Cash,Delivered,Pune,1214.79,948,266.78999999999996
716804,103298,502334,2024-09-06 02:23:28,3,Card,Delivered,Bangalore,5140.29,3849,1291.29
716805,101902,501083,2024-10-17 11:50:18,2,Card,Delivered,Hyderabad,5618.26,4180,1438.2600000000002
716806,117255,502246,2025-11-30 14:11:37,3,Card,Delivered,Kolkata,6149.52,4551,1598.5200000000004
716807,108009,502150,2025-10-11 00:09:34,2,UPI,Delivered,Pune,5776.72,3934,1842.7200000000003
716808,103005,501614,2024-07-22 17:06:06,1,UPI,Delivered,Delhi,3138.28,2281,857.2800000000002
716809,107378,500682,2025-11-04 17:29:17,3,Cash,Delivered,Hyderabad,3731.7000000000003,2901,830.7000000000003
716810,100763,503473,2025-09-13 18:53:11,1,UPI,Delivered,Delhi,2404.9,1620,784.9000000000001
716811,115682,500978,2024-12-12 15:37:29,4,Card,Delivered,Hyderabad,2768.4,2084,684.4000000000001
716812,116367,500581,2025-02-17 15:27:46,3,Cash,Delivered,Hyderabad,6353.400000000001,4725,1628.4000000000005
716813,115426,503042,2025-09-03 07:03:49,4,Card,Delivered,Mumbai,5299.36,3904,1395.3599999999997
716814,104038,502976,2025-11-21 14:02:01,2,Cash,Returned,Hyderabad,664.78,510,154.77999999999997
716815,109187,500941,2024-02-01 01:59:50,1,Wallet,Delivered,Delhi,2351.15,1889,462.1500000000001
716816,101768,501986,2024-01-09 16:39:39,1,UPI,Delivered,Pune,2981.99,2136,845.9899999999998
